feature_index,feature_name,importance_score
0,high_std_0,51.189
1,low_std_0,36.085
2,close_std_0,20.867
3,daily_return_std_0,30.298
4,log_return_std_0,20.97
5,volume_change_std_0,31.858
6,relative_volume_std_0,18.898
7,log_volume_0,17.305
8,high_low_range_std_0,18.661
9,excess_return_std_0,19.853
10,open_std_1,22.099
11,high_std_1,49.869
12,low_std_1,130.28
13,close_std_1,75.793
14,daily_return_std_1,39.095
15,log_return_std_1,40.914
16,volume_change_std_1,32.894
17,relative_volume_std_1,31.829
18,log_volume_1,17.623
19,high_low_range_std_1,20.03
20,excess_return_std_1,19.791
21,open_std_2,219.934
22,high_std_2,304.955
23,low_std_2,140.952
24,close_std_2,248.417
25,daily_return_std_2,20.254
26,log_return_std_2,21.012
27,volume_change_std_2,21.837
28,relative_volume_std_2,18.919
29,log_volume_2,18.967
30,high_low_range_std_2,34.156
31,excess_return_std_2,20.312
