feature_index,feature_name,importance_score
0,High_0,23.613
1,Low_0,23.602
2,Open_0,35.589
3,Volume_0,35.513
4,daily_return_0,41.853
5,log_return_0,41.954
6,volume_change_0,42.133
7,relative_volume_0,23.139
8,high_low_range_0,35.384
9,excess_return_0,22.806
10,daily_return_zscore_0,41.986
11,log_return_zscore_0,42.164
12,volume_change_zscore_0,23.124
13,relative_volume_zscore_0,23.32
14,log_volume_0,23.526
15,Close_1,22.602
16,High_1,22.803
17,Low_1,23.629
18,Open_1,23.284
19,Volume_1,42.115
20,daily_return_1,41.345
21,log_return_1,23.365
22,volume_change_1,23.167
23,relative_volume_1,22.96
24,high_low_range_1,35.378
25,excess_return_1,35.616
26,daily_return_zscore_1,35.507
27,log_return_zscore_1,22.86
28,volume_change_zscore_1,35.076
29,relative_volume_zscore_1,42.047
30,log_volume_1,41.979
31,Close_2,23.563
32,High_2,23.572
33,Low_2,35.613
34,Open_2,23.412
35,Volume_2,48.849
36,daily_return_2,23.306
37,log_return_2,41.885
38,volume_change_2,35.582
39,relative_volume_2,23.329
40,high_low_range_2,35.103
41,excess_return_2,23.133
42,daily_return_zscore_2,22.986
43,log_return_zscore_2,35.377
44,volume_change_zscore_2,35.39
45,relative_volume_zscore_2,22.786
46,log_volume_2,23.585
