index,subsequence_idx,score,start_date,end_date
2,2,2.1078738323060513,2023-02-01,2023-02-03
13,13,2.2950719733668357,2023-02-02,2023-02-06
16,16,2.3882597798075924,2023-06-29,2023-07-03
252,252,2.0389410634963254,2024-05-03,2024-05-07
278,278,2.2142071781795294,2024-06-07,2024-06-11
280,280,4.164356275181987,2024-06-10,2024-06-12
281,281,3.9078072159020873,2024-06-11,2024-06-13
282,282,3.505658309405523,2024-06-12,2024-06-14
286,286,5.735544714732085,2024-06-18,2024-06-21
287,287,5.183526437828013,2024-06-20,2024-06-24
288,288,5.607738939485915,2024-06-21,2024-06-25
356,356,9.8074328190232,2024-09-18,2024-09-20
358,358,9.42380872423519,2024-09-19,2024-09-23
359,359,10.03714675022693,2024-09-20,2024-09-24
429,429,2.2733292696496594,2024-12-20,2024-12-24
496,496,2.0729423986709494,2025-03-21,2025-03-25
