feature_index,feature_name,importance_score
0,feature_0,6.86
1,feature_1,6.756
2,feature_2,9.491
3,feature_3,6.827
4,feature_4,9.349
5,feature_5,9.588
6,feature_6,9.556
7,feature_7,9.508
8,feature_8,9.446
9,feature_9,9.593
10,feature_10,9.541
11,feature_11,9.409
12,feature_12,6.824
13,feature_13,6.906
14,feature_14,9.519
