index,subsequence_idx,score,start_date,end_date
24,24,2.0806887447879654,2023-02-03,2023-02-07
58,58,2.9269350284329256,2023-08-23,2023-08-25
73,73,2.644338808860812,2023-09-13,2023-09-15
108,108,1.8912630147041822,2023-10-27,2023-10-31
110,110,2.431410428765826,2023-10-31,2023-11-02
114,114,2.430063721095321,2023-11-02,2023-11-06
128,128,2.737635330123896,2023-11-21,2023-11-24
143,143,4.095046839716962,2023-12-12,2023-12-14
144,144,3.971106809766944,2023-12-13,2023-12-15
148,148,3.1053158607672278,2023-12-18,2023-12-20
247,247,1.900101324257722,2024-04-26,2024-04-30
249,249,2.0757846389138677,2024-04-30,2024-05-02
271,271,2.0138194271582086,2024-05-29,2024-05-31
279,279,1.9373273915393912,2023-03-09,2023-03-13
287,287,2.4295365876184425,2024-06-20,2024-06-24
337,337,2.1968860485266704,2024-08-22,2024-08-26
342,342,2.5688102834518087,2024-08-29,2024-09-03
343,343,2.9011516359806406,2024-08-30,2024-09-04
356,356,3.5346229157053473,2024-09-18,2024-09-20
358,358,2.368656442221994,2024-09-19,2024-09-23
393,393,4.461980986694096,2024-11-04,2024-11-06
394,394,3.129216285725575,2024-11-05,2024-11-07
427,427,3.6547634657846895,2024-12-18,2024-12-20
430,430,2.069631540564987,2024-12-23,2024-12-26
477,477,3.2318186654765686,2025-02-26,2025-02-28
478,478,3.4403074837664103,2025-02-27,2025-03-03
508,508,2.4070975823917005,2023-04-21,2023-04-25
536,536,2.1834035139233987,2023-05-26,2023-05-31
