feature_index,feature_name,importance_score
0,log_volume_0,24.82
1,log_return_std_0,28.362
2,low_std_0,16.3
3,excess_return_std_0,28.731
4,daily_return_std_0,28.43
5,open_std_0,16.252
6,relative_volume_std_0,24.645
7,high_low_range_std_0,28.513
8,high_std_0,16.254
9,volume_change_std_0,16.479
10,close_std_1,25.006
11,log_volume_1,24.906
12,log_return_std_1,16.539
13,low_std_1,15.932
14,excess_return_std_1,15.885
15,daily_return_std_1,16.228
16,open_std_1,16.059
17,relative_volume_std_1,16.566
18,high_low_range_std_1,28.65
19,high_std_1,28.513
20,volume_change_std_1,28.476
21,close_std_2,24.994
22,log_volume_2,24.749
23,log_return_std_2,16.565
24,low_std_2,24.955
25,excess_return_std_2,15.889
26,daily_return_std_2,15.932
27,open_std_2,16.456
28,relative_volume_std_2,15.756
29,high_low_range_std_2,16.239
30,high_std_2,28.426
31,volume_change_std_2,28.467
32,ticker,28.432
33,time_period_idx,16.478
