index,subsequence_idx,score,start_date,end_date
44,44,2.162908232200936,2023-08-07,2023-08-09
56,56,3.033314613129974,2023-08-22,2023-08-24
94,94,3.0762116752443722,2023-10-10,2023-10-12
95,95,3.446415074222501,2023-10-11,2023-10-13
192,192,2.819070860789175,2024-02-15,2024-02-20
193,193,2.150873582144298,2024-02-16,2024-02-21
213,213,2.565096048098983,2024-03-14,2024-03-18
235,235,2.2226137552103884,2023-03-03,2023-03-07
265,265,2.1199768463390796,2024-05-21,2024-05-23
266,266,2.2677456558247937,2024-05-22,2024-05-24
267,267,2.185665225959072,2024-05-23,2024-05-28
306,306,3.1686145745262553,2024-07-16,2024-07-18
307,307,3.2010064473311464,2024-07-17,2024-07-19
440,440,2.4749466012917725,2025-01-07,2025-01-10
441,441,2.151342677989944,2025-01-08,2025-01-13
442,442,3.1349774143804088,2025-01-10,2025-01-14
469,469,2.329026662639192,2025-02-13,2025-02-18
470,470,2.481469402190848,2025-02-14,2025-02-19
471,471,3.2928710281178875,2025-02-18,2025-02-20
472,472,2.0526351228246136,2025-02-19,2025-02-21
504,504,2.566891947949513,2023-04-17,2023-04-19
505,505,3.2353015173700466,2023-04-18,2023-04-20
506,506,5.061786360093976,2023-04-19,2023-04-21
507,507,3.263924170556931,2023-04-20,2023-04-24
508,508,3.0505908666530694,2023-04-21,2023-04-25
532,532,2.551083165039956,2023-05-23,2023-05-25
533,533,2.7207687807440823,2023-05-24,2023-05-26
534,534,3.3033749395586254,2023-05-25,2023-05-30
