feature_index,feature_name,importance_score
0,High_0,23.282
1,Low_0,23.315
2,Open_0,42.237
3,Volume_0,63.313
4,daily_return_0,23.527
5,log_return_0,24.009
6,volume_change_0,23.959
7,relative_volume_0,42.308
8,high_low_range_0,42.487
9,excess_return_0,35.672
10,daily_return_zscore_0,23.942
11,log_return_zscore_0,23.197
12,volume_change_zscore_0,42.297
13,relative_volume_zscore_0,42.357
14,log_volume_0,23.178
15,Close_1,23.208
16,High_1,22.948
17,Low_1,23.909
18,Open_1,23.473
19,Volume_1,196.145
20,daily_return_1,42.301
21,log_return_1,35.336
22,volume_change_1,35.51
23,relative_volume_1,35.695
24,high_low_range_1,23.288
25,excess_return_1,35.839
26,daily_return_zscore_1,41.626
27,log_return_zscore_1,23.559
28,volume_change_zscore_1,35.914
29,relative_volume_zscore_1,23.8
30,log_volume_1,23.179
31,Close_2,35.838
32,High_2,23.451
33,Low_2,35.898
34,Open_2,23.042
35,Volume_2,220.296
36,daily_return_2,35.738
37,log_return_2,35.949
38,volume_change_2,23.96
39,relative_volume_2,35.762
40,high_low_range_2,23.677
41,excess_return_2,42.443
42,daily_return_zscore_2,35.564
43,log_return_zscore_2,22.731
44,volume_change_zscore_2,23.965
45,relative_volume_zscore_2,23.225
46,log_volume_2,23.609
