index,subsequence_idx,score,start_date,end_date
2,2,1.85339,2023-01-20,2023-01-24
21,21,2.22774,2023-02-16,2023-02-21
22,22,2.58959,2023-02-17,2023-02-22
23,23,2.19444,2023-02-21,2023-02-23
36,36,1.93485,2023-03-10,2023-03-14
37,37,2.00338,2023-03-13,2023-03-15
38,38,2.10905,2023-03-14,2023-03-16
39,39,2.01137,2023-03-15,2023-03-17
82,82,2.2069,2023-05-16,2023-05-18
83,83,2.55196,2023-05-17,2023-05-19
84,84,2.11602,2023-05-18,2023-05-22
136,136,1.95735,2023-08-03,2023-08-07
143,143,2.1719,2023-08-14,2023-08-16
144,144,2.24924,2023-08-15,2023-08-17
145,145,2.09585,2023-08-16,2023-08-18
179,179,1.89616,2023-10-04,2023-10-06
208,208,3.14156,2023-11-14,2023-11-16
209,209,2.68251,2023-11-15,2023-11-17
228,228,2.48391,2023-12-13,2023-12-15
271,271,1.86546,2024-02-15,2024-02-20
315,315,1.87497,2024-04-19,2024-04-23
316,316,2.04468,2024-04-22,2024-04-24
332,332,2.1092,2024-05-14,2024-05-16
359,359,1.96568,2024-06-24,2024-06-26
360,360,1.88888,2024-06-25,2024-06-27
380,380,2.07979,2024-07-24,2024-07-26
419,419,1.8663,2024-09-18,2024-09-20
420,420,1.99127,2024-09-19,2024-09-23
450,450,1.89539,2024-10-31,2024-11-04
481,481,2.20107,2024-12-16,2024-12-18
482,482,2.03342,2024-12-17,2024-12-19
483,483,1.92857,2024-12-18,2024-12-20
522,522,2.49726,2025-02-18,2025-02-20
523,523,1.88073,2025-02-19,2025-02-21
