feature_index,feature_name,importance_score
0,High_0,23.881
1,Low_0,23.192
2,Open_0,24.22
3,Volume_0,88.072
4,daily_return_0,23.664
5,log_return_0,23.965
6,volume_change_0,24.146
7,relative_volume_0,35.908
8,high_low_range_0,42.743
9,excess_return_0,36.125
10,daily_return_zscore_0,24.11
11,log_return_zscore_0,23.885
12,volume_change_zscore_0,24.243
13,relative_volume_zscore_0,42.668
14,log_volume_0,43.167
15,Close_1,23.357
16,High_1,24.18
17,Low_1,24.144
18,Open_1,23.849
19,Volume_1,96.32
20,daily_return_1,24.196
21,log_return_1,24.18
22,volume_change_1,23.397
23,relative_volume_1,35.999
24,high_low_range_1,36.118
25,excess_return_1,36.109
26,daily_return_zscore_1,36.308
27,log_return_zscore_1,23.467
28,volume_change_zscore_1,23.88
29,relative_volume_zscore_1,36.291
30,log_volume_1,43.064
31,Close_2,42.024
32,High_2,35.828
33,Low_2,36.217
34,Open_2,24.198
35,Volume_2,88.375
36,daily_return_2,36.228
37,log_return_2,24.081
38,volume_change_2,42.716
39,relative_volume_2,24.095
40,high_low_range_2,35.99
41,excess_return_2,24.072
42,daily_return_zscore_2,24.163
43,log_return_zscore_2,36.26
44,volume_change_zscore_2,42.713
45,relative_volume_zscore_2,42.601
46,log_volume_2,23.233
