feature_index,feature_name,importance_score
0,High_0,41.884
1,Low_0,23.634
2,Open_0,35.557
3,Volume_0,305.676
4,daily_return_0,23.864
5,log_return_0,23.744
6,volume_change_0,23.525
7,relative_volume_0,35.798
8,high_low_range_0,42.581
9,excess_return_0,42.211
10,daily_return_zscore_0,35.708
11,log_return_zscore_0,23.428
12,volume_change_zscore_0,23.808
13,relative_volume_zscore_0,23.951
14,log_volume_0,35.58
15,Close_1,23.513
16,High_1,42.606
17,Low_1,23.25
18,Open_1,35.803
19,Volume_1,46.385
20,daily_return_1,42.486
21,log_return_1,23.018
22,volume_change_1,23.828
23,relative_volume_1,23.465
24,high_low_range_1,23.446
25,excess_return_1,23.622
26,daily_return_zscore_1,35.836
27,log_return_zscore_1,35.874
28,volume_change_zscore_1,42.569
29,relative_volume_zscore_1,23.651
30,log_volume_1,23.892
31,Close_2,35.753
32,High_2,35.719
33,Low_2,23.456
34,Open_2,35.887
35,Volume_2,306.836
36,daily_return_2,42.602
37,log_return_2,23.723
38,volume_change_2,42.564
39,relative_volume_2,23.571
40,high_low_range_2,23.39
41,excess_return_2,35.749
42,daily_return_zscore_2,23.926
43,log_return_zscore_2,23.926
44,volume_change_zscore_2,35.605
45,relative_volume_zscore_2,23.556
46,log_volume_2,23.825
