feature_index,feature_name,importance_score
0,log_volume_0,28.453
1,log_return_std_0,16.354
2,low_std_0,16.542
3,excess_return_std_0,24.873
4,daily_return_std_0,16.261
5,open_std_0,24.931
6,relative_volume_std_0,15.808
7,high_low_range_std_0,24.674
8,high_std_0,28.484
9,volume_change_std_0,16.406
10,close_std_1,24.787
11,log_volume_1,24.934
12,log_return_std_1,16.277
13,low_std_1,28.44
14,excess_return_std_1,15.994
15,daily_return_std_1,28.459
16,open_std_1,28.449
17,relative_volume_std_1,16.014
18,high_low_range_std_1,16.396
19,high_std_1,24.908
20,volume_change_std_1,16.567
21,close_std_2,28.533
22,log_volume_2,16.034
23,log_return_std_2,16.089
24,low_std_2,24.82
25,excess_return_std_2,28.582
26,daily_return_std_2,16.364
27,open_std_2,16.551
28,relative_volume_std_2,15.991
29,high_low_range_std_2,28.492
30,high_std_2,16.359
31,volume_change_std_2,28.477
32,ticker,16.132
33,time_period_idx,28.631
