feature_index,feature_name,importance_score
0,High_0,22.809
1,Low_0,24.005
2,Open_0,23.864
3,Volume_0,54.61
4,daily_return_0,23.607
5,log_return_0,35.962
6,volume_change_0,35.603
7,relative_volume_0,42.513
8,high_low_range_0,23.832
9,excess_return_0,24.051
10,daily_return_zscore_0,24.049
11,log_return_zscore_0,23.852
12,volume_change_zscore_0,23.999
13,relative_volume_zscore_0,42.536
14,log_volume_0,36.056
15,Close_1,23.401
16,High_1,23.639
17,Low_1,24.045
18,Open_1,35.913
19,Volume_1,54.811
20,daily_return_1,42.444
21,log_return_1,35.645
22,volume_change_1,23.628
23,relative_volume_1,35.972
24,high_low_range_1,35.681
25,excess_return_1,22.717
26,daily_return_zscore_1,23.388
27,log_return_zscore_1,42.417
28,volume_change_zscore_1,23.329
29,relative_volume_zscore_1,23.919
30,log_volume_1,42.574
31,Close_2,23.327
32,High_2,35.983
33,Low_2,35.821
34,Open_2,35.535
35,Volume_2,52.337
36,daily_return_2,23.996
37,log_return_2,23.717
38,volume_change_2,23.539
39,relative_volume_2,42.533
40,high_low_range_2,36.062
41,excess_return_2,42.473
42,daily_return_zscore_2,41.684
43,log_return_zscore_2,23.832
44,volume_change_zscore_2,35.588
45,relative_volume_zscore_2,23.673
46,log_volume_2,23.302
