feature_index,feature_name,importance_score
0,log_volume_0,16.403
1,log_return_std_0,28.643
2,low_std_0,28.532
3,excess_return_std_0,24.962
4,daily_return_std_0,16.155
5,open_std_0,24.884
6,relative_volume_std_0,16.327
7,high_low_range_std_0,28.513
8,high_std_0,16.467
9,volume_change_std_0,16.456
10,close_std_1,16.385
11,log_volume_1,16.38
12,log_return_std_1,16.303
13,low_std_1,16.159
14,excess_return_std_1,28.497
15,daily_return_std_1,16.132
16,open_std_1,28.501
17,relative_volume_std_1,16.088
18,high_low_range_std_1,15.866
19,high_std_1,24.849
20,volume_change_std_1,16.443
21,close_std_2,24.909
22,log_volume_2,16.013
23,log_return_std_2,24.896
24,low_std_2,16.319
25,excess_return_std_2,28.309
26,daily_return_std_2,24.769
27,open_std_2,28.29
28,relative_volume_std_2,24.874
29,high_low_range_std_2,28.618
30,high_std_2,16.019
31,volume_change_std_2,16.111
32,ticker,28.575
33,time_period_idx,28.522
