feature_index,feature_name,importance_score
0,high_std_0,40.194
1,low_std_0,41.034
2,close_std_0,32.348
3,daily_return_std_0,20.051
4,log_return_std_0,20.703
5,volume_change_std_0,60.075
6,relative_volume_std_0,38.176
7,log_volume_0,41.595
8,high_low_range_std_0,38.102
9,excess_return_std_0,20.279
10,open_std_1,19.78
11,high_std_1,28.415
12,low_std_1,34.176
13,close_std_1,20.835
14,daily_return_std_1,18.377
15,log_return_std_1,19.211
16,volume_change_std_1,18.86
17,relative_volume_std_1,20.484
18,log_volume_1,29.25
19,high_low_range_std_1,18.308
20,excess_return_std_1,32.968
21,open_std_2,36.704
22,high_std_2,19.851
23,low_std_2,41.041
24,close_std_2,20.618
25,daily_return_std_2,19.301
26,log_return_std_2,18.796
27,volume_change_std_2,31.044
28,relative_volume_std_2,18.596
29,log_volume_2,27.849
30,high_low_range_std_2,19.143
31,excess_return_std_2,34.751
