feature_index,feature_name,importance_score
0,high_std_0,44.082
1,low_std_0,41.738
2,close_std_0,30.532
3,daily_return_std_0,40.922
4,log_return_std_0,31.903
5,volume_change_std_0,27.152
6,relative_volume_std_0,18.852
7,log_volume_0,17.017
8,high_low_range_std_0,16.978
9,excess_return_std_0,19.361
10,open_std_1,17.97
11,high_std_1,18.887
12,low_std_1,29.887
13,close_std_1,19.797
14,daily_return_std_1,19.094
15,log_return_std_1,17.445
16,volume_change_std_1,18.165
17,relative_volume_std_1,38.558
18,log_volume_1,18.493
19,high_low_range_std_1,17.938
20,excess_return_std_1,18.777
21,open_std_2,18.012
22,high_std_2,18.717
23,low_std_2,53.314
24,close_std_2,18.349
25,daily_return_std_2,31.656
26,log_return_std_2,31.7
27,volume_change_std_2,41.507
28,relative_volume_std_2,31.492
29,log_volume_2,26.494
30,high_low_range_std_2,58.139
31,excess_return_std_2,33.668
