feature_index,feature_name,importance_score
0,log_volume_0,28.336
1,log_return_std_0,24.68
2,low_std_0,28.348
3,excess_return_std_0,28.594
4,daily_return_std_0,16.282
5,open_std_0,16.372
6,relative_volume_std_0,16.416
7,high_low_range_std_0,16.397
8,high_std_0,16.026
9,volume_change_std_0,28.434
10,close_std_1,24.923
11,log_volume_1,28.717
12,log_return_std_1,24.786
13,low_std_1,24.868
14,excess_return_std_1,28.627
15,daily_return_std_1,24.967
16,open_std_1,16.473
17,relative_volume_std_1,16.259
18,high_low_range_std_1,28.488
19,high_std_1,28.542
20,volume_change_std_1,28.451
21,close_std_2,16.38
22,log_volume_2,16.251
23,log_return_std_2,16.151
24,low_std_2,16.519
25,excess_return_std_2,16.362
26,daily_return_std_2,16.371
27,open_std_2,15.928
28,relative_volume_std_2,16.081
29,high_low_range_std_2,24.866
30,high_std_2,15.987
31,volume_change_std_2,28.463
32,ticker,15.618
33,time_period_idx,24.995
