feature_index,feature_name,importance_score
0,High_0,36.039
1,Low_0,35.273
2,Open_0,35.723
3,Volume_0,215.685
4,daily_return_0,35.65
5,log_return_0,23.52
6,volume_change_0,24.048
7,relative_volume_0,23.972
8,high_low_range_0,35.921
9,excess_return_0,23.996
10,daily_return_zscore_0,23.744
11,log_return_zscore_0,23.491
12,volume_change_zscore_0,23.587
13,relative_volume_zscore_0,42.612
14,log_volume_0,42.729
15,Close_1,23.878
16,High_1,42.209
17,Low_1,35.79
18,Open_1,36.138
19,Volume_1,45.464
20,daily_return_1,42.499
21,log_return_1,23.985
22,volume_change_1,23.803
23,relative_volume_1,36.04
24,high_low_range_1,42.43
25,excess_return_1,23.736
26,daily_return_zscore_1,36.069
27,log_return_zscore_1,23.861
28,volume_change_zscore_1,22.803
29,relative_volume_zscore_1,36.117
30,log_volume_1,23.65
31,Close_2,23.665
32,High_2,23.438
33,Low_2,23.438
34,Open_2,41.62
35,Volume_2,217.058
36,daily_return_2,24.124
37,log_return_2,24.061
38,volume_change_2,24.111
39,relative_volume_2,42.641
40,high_low_range_2,35.875
41,excess_return_2,24.18
42,daily_return_zscore_2,36.046
43,log_return_zscore_2,23.901
44,volume_change_zscore_2,23.226
45,relative_volume_zscore_2,42.548
46,log_volume_2,23.307
