feature_index,feature_name,importance_score
0,log_volume_0,15.863
1,log_return_std_0,28.494
2,low_std_0,16.266
3,excess_return_std_0,28.425
4,daily_return_std_0,16.354
5,open_std_0,16.394
6,relative_volume_std_0,16.172
7,high_low_range_std_0,16.291
8,high_std_0,24.887
9,volume_change_std_0,24.958
10,close_std_1,16.364
11,log_volume_1,28.521
12,log_return_std_1,24.948
13,low_std_1,28.28
14,excess_return_std_1,24.834
15,daily_return_std_1,28.61
16,open_std_1,16.403
17,relative_volume_std_1,28.582
18,high_low_range_std_1,16.358
19,high_std_1,28.432
20,volume_change_std_1,24.779
21,close_std_2,28.592
22,log_volume_2,16.354
23,log_return_std_2,16.257
24,low_std_2,24.917
25,excess_return_std_2,15.963
26,daily_return_std_2,16.305
27,open_std_2,28.598
28,relative_volume_std_2,16.331
29,high_low_range_std_2,16.044
30,high_std_2,28.466
31,volume_change_std_2,16.049
32,ticker,16.251
33,time_period_idx,24.735
