feature_index,feature_name,importance_score
0,log_volume_0,15.798
1,log_return_std_0,24.708
2,low_std_0,16.445
3,excess_return_std_0,16.332
4,daily_return_std_0,28.545
5,open_std_0,28.454
6,relative_volume_std_0,24.908
7,high_low_range_std_0,28.693
8,high_std_0,24.906
9,volume_change_std_0,16.444
10,close_std_1,16.454
11,log_volume_1,16.129
12,log_return_std_1,28.52
13,low_std_1,16.427
14,excess_return_std_1,15.792
15,daily_return_std_1,28.442
16,open_std_1,16.465
17,relative_volume_std_1,16.43
18,high_low_range_std_1,15.698
19,high_std_1,28.459
20,volume_change_std_1,24.903
21,close_std_2,16.47
22,log_volume_2,28.596
23,log_return_std_2,16.36
24,low_std_2,16.284
25,excess_return_std_2,24.909
26,daily_return_std_2,24.802
27,open_std_2,16.07
28,relative_volume_std_2,16.312
29,high_low_range_std_2,28.4
30,high_std_2,28.482
31,volume_change_std_2,28.409
32,ticker,24.94
33,time_period_idx,16.446
