feature_index,feature_name,importance_score
0,high_std_0,46.959
1,low_std_0,30.422
2,close_std_0,21.356
3,daily_return_std_0,36.7
4,log_return_std_0,66.614
5,volume_change_std_0,21.191
6,relative_volume_std_0,43.825
7,log_volume_0,20.236
8,high_low_range_std_0,105.167
9,excess_return_std_0,20.323
10,open_std_1,20.778
11,high_std_1,58.559
12,low_std_1,20.584
13,close_std_1,22.462
14,daily_return_std_1,35.163
15,log_return_std_1,32.969
16,volume_change_std_1,71.201
17,relative_volume_std_1,37.684
18,log_volume_1,23.134
19,high_low_range_std_1,55.498
20,excess_return_std_1,22.673
21,open_std_2,18.858
22,high_std_2,21.515
23,low_std_2,17.928
24,close_std_2,20.148
25,daily_return_std_2,35
26,log_return_std_2,20.617
27,volume_change_std_2,46.931
28,relative_volume_std_2,19.764
29,log_volume_2,18.13
30,high_low_range_std_2,58.846
31,excess_return_std_2,37.185
