feature_index,feature_name,importance_score
0,log_volume_0,15.452
1,log_return_std_0,24.958
2,low_std_0,16.306
3,excess_return_std_0,16.145
4,daily_return_std_0,16.307
5,open_std_0,28.382
6,relative_volume_std_0,16.236
7,high_low_range_std_0,24.915
8,high_std_0,28.491
9,volume_change_std_0,28.492
10,close_std_1,16.529
11,log_volume_1,28.481
12,log_return_std_1,24.882
13,low_std_1,24.758
14,excess_return_std_1,28.579
15,daily_return_std_1,28.477
16,open_std_1,16.475
17,relative_volume_std_1,28.533
18,high_low_range_std_1,24.864
19,high_std_1,16.025
20,volume_change_std_1,16.317
21,close_std_2,16.371
22,log_volume_2,16.438
23,log_return_std_2,16.435
24,low_std_2,24.904
25,excess_return_std_2,28.616
26,daily_return_std_2,16.52
27,open_std_2,28.405
28,relative_volume_std_2,28.544
29,high_low_range_std_2,24.796
30,high_std_2,16.298
31,volume_change_std_2,15.743
32,ticker,16.293
33,time_period_idx,16.013
