feature_index,feature_name,importance_score
0,high_std_0,53.818
1,low_std_0,22.136
2,close_std_0,42.01
3,daily_return_std_0,20.117
4,log_return_std_0,20.671
5,volume_change_std_0,18.786
6,relative_volume_std_0,19.548
7,log_volume_0,17.97
8,high_low_range_std_0,19.674
9,excess_return_std_0,19.196
10,open_std_1,126.859
11,high_std_1,270.326
12,low_std_1,93.25
13,close_std_1,229.498
14,daily_return_std_1,37.273
15,log_return_std_1,34.79
16,volume_change_std_1,21.935
17,relative_volume_std_1,37.049
18,log_volume_1,19.148
19,high_low_range_std_1,29.851
20,excess_return_std_1,62.811
21,open_std_2,264.857
22,high_std_2,165.496
23,low_std_2,215.501
24,close_std_2,100.266
25,daily_return_std_2,17.187
26,log_return_std_2,18.925
27,volume_change_std_2,17.939
28,relative_volume_std_2,17.641
29,log_volume_2,20.267
30,high_low_range_std_2,31.48
31,excess_return_std_2,18.21
