feature_index,feature_name,importance_score
0,log_volume_0,28.489
1,log_return_std_0,15.521
2,low_std_0,28.695
3,excess_return_std_0,28.489
4,daily_return_std_0,16.418
5,open_std_0,28.425
6,relative_volume_std_0,16.263
7,high_low_range_std_0,16.326
8,high_std_0,24.753
9,volume_change_std_0,24.926
10,close_std_1,16.455
11,log_volume_1,28.485
12,log_return_std_1,28.543
13,low_std_1,28.368
14,excess_return_std_1,16.241
15,daily_return_std_1,16.204
16,open_std_1,24.963
17,relative_volume_std_1,24.828
18,high_low_range_std_1,28.461
19,high_std_1,28.525
20,volume_change_std_1,16.388
21,close_std_2,16.329
22,log_volume_2,16.267
23,log_return_std_2,16.393
24,low_std_2,16.349
25,excess_return_std_2,16.318
26,daily_return_std_2,16.188
27,open_std_2,16.342
28,relative_volume_std_2,24.769
29,high_low_range_std_2,28.52
30,high_std_2,16.184
31,volume_change_std_2,24.87
32,ticker,16.271
33,time_period_idx,24.95
