index,subsequence_idx,score,start_date,end_date
9,9,3.1401830922816982,2024-04-24,2024-04-26
33,33,1.9307911314425084,2024-07-30,2024-08-01
70,70,2.7001343362308807,2024-12-18,2024-12-20
98,98,3.2968691931718475,2023-04-27,2023-05-01
105,105,7.951605262178043,2023-01-31,2023-02-02
112,112,2.087881848284291,2023-06-23,2023-06-27
116,116,3.8043920409758947,2023-02-03,2023-02-07
120,120,1.8160901796203548,2023-07-25,2023-07-27
144,144,2.90271393702947,2023-10-26,2023-10-30
168,168,3.4722253889521046,2024-02-01,2024-02-05
