feature_index,feature_name,importance_score
0,high_std_0,17.358
1,low_std_0,17.073
2,close_std_0,52.299
3,daily_return_std_0,33.469
4,log_return_std_0,19.416
5,volume_change_std_0,79.633
6,relative_volume_std_0,60.453
7,log_volume_0,17.813
8,high_low_range_std_0,30.847
9,excess_return_std_0,21.244
10,open_std_1,17.86
11,high_std_1,19.423
12,low_std_1,21.526
13,close_std_1,56.784
14,daily_return_std_1,34.189
15,log_return_std_1,45.699
16,volume_change_std_1,30.642
17,relative_volume_std_1,50.567
18,log_volume_1,18.678
19,high_low_range_std_1,32.578
20,excess_return_std_1,50.564
21,open_std_2,20.684
22,high_std_2,46.824
23,low_std_2,50.678
24,close_std_2,68.015
25,daily_return_std_2,19.161
26,log_return_std_2,18.247
27,volume_change_std_2,17.513
28,relative_volume_std_2,19.088
29,log_volume_2,17.9
30,high_low_range_std_2,28.209
31,excess_return_std_2,18.783
