feature_index,feature_name,importance_score
0,high_std_0,19.044
1,low_std_0,21.457
2,close_std_0,19.45
3,daily_return_std_0,20.505
4,log_return_std_0,19.277
5,volume_change_std_0,30.196
6,relative_volume_std_0,90.351
7,log_volume_0,18.719
8,high_low_range_std_0,58.633
9,excess_return_std_0,31.587
10,open_std_1,17.858
11,high_std_1,46.836
12,low_std_1,17.484
13,close_std_1,19.246
14,daily_return_std_1,33.083
15,log_return_std_1,36.795
16,volume_change_std_1,22.236
17,relative_volume_std_1,29.55
18,log_volume_1,17.973
19,high_low_range_std_1,60.439
20,excess_return_std_1,47.75
21,open_std_2,18.562
22,high_std_2,18.927
23,low_std_2,39.605
24,close_std_2,22.217
25,daily_return_std_2,31.833
26,log_return_std_2,23.064
27,volume_change_std_2,87.328
28,relative_volume_std_2,32.761
29,log_volume_2,21.117
30,high_low_range_std_2,43.841
31,excess_return_std_2,42.92
