feature_index,feature_name,importance_score
0,High_0,23.748
1,Low_0,23.676
2,Open_0,35.602
3,Volume_0,59
4,daily_return_0,23.697
5,log_return_0,23.466
6,volume_change_0,35.608
7,relative_volume_0,23.048
8,high_low_range_0,22.735
9,excess_return_0,35.731
10,daily_return_zscore_0,23.809
11,log_return_zscore_0,42.359
12,volume_change_zscore_0,35.85
13,relative_volume_zscore_0,41.645
14,log_volume_0,44.788
15,Close_1,23.268
16,High_1,23.843
17,Low_1,23.508
18,Open_1,35.749
19,Volume_1,64.341
20,daily_return_1,23.055
21,log_return_1,23.184
22,volume_change_1,42.202
23,relative_volume_1,35.838
24,high_low_range_1,23.526
25,excess_return_1,23.673
26,daily_return_zscore_1,36.046
27,log_return_zscore_1,23.58
28,volume_change_zscore_1,44.84
29,relative_volume_zscore_1,42.116
30,log_volume_1,35.831
31,Close_2,23.75
32,High_2,35.658
33,Low_2,42.211
34,Open_2,22.877
35,Volume_2,44.701
36,daily_return_2,23.704
37,log_return_2,23.775
38,volume_change_2,23.577
39,relative_volume_2,42.438
40,high_low_range_2,35.532
41,excess_return_2,35.604
42,daily_return_zscore_2,22.996
43,log_return_zscore_2,22.846
44,volume_change_zscore_2,23.66
45,relative_volume_zscore_2,23.864
46,log_volume_2,35.591
