index,subsequence_idx,score,start_date,end_date
21,21,3.7824421147810803,2023-04-19,2023-04-21
52,52,2.4828537513620224,2023-08-31,2023-09-05
56,56,1.5773179347971775,2023-09-19,2023-09-21
73,73,1.8211837676658167,2023-11-30,2023-12-04
87,87,2.4926425746662497,2024-02-01,2024-02-05
95,95,1.7581210177696998,2024-03-07,2024-03-11
105,105,3.0529933839083534,2024-04-19,2024-04-23
114,114,2.1213820741845897,2024-05-29,2024-05-31
123,123,2.0216747798782633,2024-07-09,2024-07-11
129,129,1.6997410402520865,2024-08-02,2024-08-06
147,147,5.113072178015132,2024-10-18,2024-10-22
151,151,1.8966185071188035,2024-11-05,2024-11-07
165,165,1.63475416503656,2025-01-07,2025-01-10
171,171,2.820423450645245,2025-02-04,2025-02-06
177,177,2.0848268265419785,2025-03-03,2025-03-05
