index,subsequence_idx,score,start_date,end_date
13,13,3.00542,2023-03-15,2023-03-17
34,34,2.45332,2023-06-14,2023-06-16
36,36,2.66145,2023-06-23,2023-06-27
55,55,2.56646,2023-09-14,2023-09-18
76,76,2.60585,2023-12-13,2023-12-15
97,97,2.99021,2024-03-15,2024-03-19
121,121,2.97973,2024-06-28,2024-07-02
140,140,2.78745,2024-09-19,2024-09-23
161,161,2.56609,2024-12-18,2024-12-20
181,181,2.77781,2025-03-19,2025-03-21
