feature_index,feature_name,importance_score
0,log_volume_0,28.453
1,log_return_std_0,16.313
2,low_std_0,24.652
3,excess_return_std_0,16.351
4,daily_return_std_0,16.213
5,open_std_0,24.904
6,relative_volume_std_0,28.649
7,high_low_range_std_0,24.963
8,high_std_0,28.455
9,volume_change_std_0,16.245
10,close_std_1,24.916
11,log_volume_1,16.215
12,log_return_std_1,28.577
13,low_std_1,16.305
14,excess_return_std_1,24.796
15,daily_return_std_1,16.153
16,open_std_1,28.503
17,relative_volume_std_1,28.454
18,high_low_range_std_1,16.017
19,high_std_1,28.548
20,volume_change_std_1,15.95
21,close_std_2,16.223
22,log_volume_2,16.222
23,log_return_std_2,28.467
24,low_std_2,16.418
25,excess_return_std_2,24.927
26,daily_return_std_2,16.511
27,open_std_2,16.402
28,relative_volume_std_2,28.381
29,high_low_range_std_2,16.474
30,high_std_2,16.439
31,volume_change_std_2,15.999
32,ticker,24.838
33,time_period_idx,28.513
