index,subsequence_idx,score,start_date,end_date
4,4,4.325794323910376,2024-04-03,2024-04-05
15,15,3.0313895732202214,2024-05-15,2024-05-17
28,28,1.6968841468487665,2024-07-09,2024-07-11
47,47,5.4794836116709495,2024-09-19,2024-09-23
50,50,2.2659029617101605,2024-10-02,2024-10-04
66,66,1.9638553253459645,2024-12-05,2024-12-09
71,71,1.7055010487346616,2024-12-23,2024-12-26
88,88,2.3096345640130216,2025-03-06,2025-03-10
92,92,1.7643393183478555,2025-03-19,2025-03-21
106,106,3.5225239088981657,2023-05-26,2023-05-31
