feature_index,feature_name,importance_score
0,high_std_0,18.683
1,low_std_0,38.686
2,close_std_0,36.561
3,daily_return_std_0,31.018
4,log_return_std_0,19.08
5,volume_change_std_0,17.819
6,relative_volume_std_0,17.897
7,log_volume_0,16.934
8,high_low_range_std_0,31.708
9,excess_return_std_0,19.723
10,open_std_1,58.372
11,high_std_1,35.186
12,low_std_1,49.68
13,close_std_1,19.181
14,daily_return_std_1,20.081
15,log_return_std_1,19.543
16,volume_change_std_1,19.035
17,relative_volume_std_1,75.212
18,log_volume_1,18.409
19,high_low_range_std_1,38.376
20,excess_return_std_1,18.495
21,open_std_2,18.561
22,high_std_2,17.236
23,low_std_2,17.833
24,close_std_2,17.534
25,daily_return_std_2,45.647
26,log_return_std_2,55.444
27,volume_change_std_2,85.394
28,relative_volume_std_2,27.987
29,log_volume_2,28.255
30,high_low_range_std_2,29.403
31,excess_return_std_2,80.478
