feature_index,feature_name,importance_score
0,High_0,23.205
1,Low_0,23.617
2,Open_0,24.053
3,Volume_0,45.464
4,daily_return_0,23.295
5,log_return_0,23.178
6,volume_change_0,35.941
7,relative_volume_0,35.914
8,high_low_range_0,23.555
9,excess_return_0,23.078
10,daily_return_zscore_0,35.947
11,log_return_zscore_0,23.827
12,volume_change_zscore_0,23.866
13,relative_volume_zscore_0,35.762
14,log_volume_0,23.532
15,Close_1,42.198
16,High_1,36.002
17,Low_1,35.892
18,Open_1,23.165
19,Volume_1,48.418
20,daily_return_1,35.321
21,log_return_1,35.309
22,volume_change_1,41.62
23,relative_volume_1,36.014
24,high_low_range_1,35.713
25,excess_return_1,23.682
26,daily_return_zscore_1,23.345
27,log_return_zscore_1,23.989
28,volume_change_zscore_1,23.409
29,relative_volume_zscore_1,46.076
30,log_volume_1,35.55
31,Close_2,22.988
32,High_2,23.668
33,Low_2,23.965
34,Open_2,23.556
35,Volume_2,51.129
36,daily_return_2,35.584
37,log_return_2,22.937
38,volume_change_2,42.872
39,relative_volume_2,42.453
40,high_low_range_2,23.838
41,excess_return_2,23.278
42,daily_return_zscore_2,42.649
43,log_return_zscore_2,24.071
44,volume_change_zscore_2,45.288
45,relative_volume_zscore_2,23.991
46,log_volume_2,42.497
