index,subsequence_idx,score
122,122,2.00904
141,141,2.12387
142,142,2.08686
144,144,2.04178
387,387,2.18557
388,388,2.25983
389,389,2.00301
420,420,2.01688
421,421,2.36527
422,422,2.70069
424,424,2.65214
425,425,2.76118
426,426,2.01301
499,499,2.14106
