feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
-0.015562598500411,0.0149094806826015,0.0223017484022104,-1.6380332852022912,0.0272915269926982,-0.0076383502962943,-0.0714656257342318,0.0096254064989055,-0.7729007338264959,-0.7221881892717824,0.0189184010459815,0.0054766378554427,0.0192669442837694,1.244696914941578,-0.0069027939474792,0.0118813449836652,-0.016980784180836,0.0170383438191567,0.8476609736843292,-0.2518880119119721,-0.0007115031258156,-0.1583641935410282,0.0085543054843356,-0.3831463287774331,-1.540084233575039,-0.0001817250594663,0.1215475104128078,0.0178498146871628,-0.2625126881561721,1.2929730245102482,0.0110078534691813,0.0229778572617762,0.0120300374074516,0.8699500519276191,0.374699767626523,0.002494840970949,0.025769177260545,0.0112406476929594,0.0277613389746158,0.4162501716362202,-0.0129687409846833,-0.0270640981022376,0.0120282522296592,-1.2217706697824433,-0.341936866060819,0.0146424702855101,0.2307522356654392,0.0141079015057456,1.0516371885089952,2.0647206151139117
-0.0076383502962943,-0.0714656257342318,0.0096254064989055,-0.7729007338264959,-0.7221881892717824,0.0189184010459815,0.0054766378554427,0.0192669442837694,1.244696914941578,-0.0069027939474792,0.0118813449836652,-0.016980784180836,0.0170383438191567,0.8476609736843292,-0.2518880119119721,-0.0007115031258156,-0.1583641935410282,0.0085543054843356,-0.3831463287774331,-1.540084233575039,-0.0001817250594663,0.1215475104128078,0.0178498146871628,-0.2625126881561721,1.2929730245102482,0.0110078534691813,0.0229778572617762,0.0120300374074516,0.8699500519276191,0.374699767626523,0.002494840970949,0.025769177260545,0.0112406476929594,0.0277613389746158,0.4162501716362202,-0.0129687409846833,-0.0270640981022376,0.0120282522296592,-1.2217706697824433,-0.341936866060819,0.0146424702855101,0.2307522356654392,0.0141079015057456,1.0516371885089952,2.0647206151139117,0.0104523039445902,0.0379563697289349,0.0276801361072511,0.551802785570353,0.1992544867271282
0.0104523039445902,0.0379563697289349,0.0276801361072511,0.551802785570353,0.1992544867271282,0.0146993732443099,0.1580072185516365,0.0129313403838695,0.7937621539118963,1.0886166301147122,-0.0103546106913104,-0.1653254770320534,0.0143087195773035,-1.4320508321565797,-1.4893305882403187,-0.0061404630177543,-0.1236060845540855,0.0076342780036649,-0.8305559862119415,-1.0110470290163676,0.0128725105980265,0.0587277358637319,0.0215610909919327,0.8692527715863262,0.2052763171776305,-0.0110807244761647,-0.0748508905244889,0.0109882788841782,-1.180035833871378,-0.738704845783784,-0.0088297961777351,0.0596503069616012,0.0212695526309095,-0.8073803617914139,0.3425682453218241,0.0021952617756952,-0.0886796871340921,0.0082668810838408,0.1413544675140376,-0.7554300790977714,0.0114486093427661,-0.1138115697722227,0.0112957998937696,0.7659166962719542,-0.84933625874945,-0.0002804145319874,0.1393542924416142,0.0158143715427282,-0.173098340363379,1.3011057166981177
0.0093211488102371,0.0420334291999757,0.0083077813132774,0.9291723986762184,0.1078887501406312,0.0069324899514737,0.0835675563339053,0.0059917684052573,0.4656074240125319,0.3608823148446861,0.0008194255259321,-0.0054474435140571,0.0124415840445155,-0.6410538642862627,0.1645875010020551,0.0121781374203466,-0.0177370764161792,0.0175583587634819,1.220883330332872,-0.1818826982754067,-0.0036716195284263,0.6397194907929484,0.0093093210532572,-1.1984936248665166,2.595942394775858,-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083
0.0069324899514737,0.0835675563339053,0.0059917684052573,0.4656074240125319,0.3608823148446861,0.0008194255259321,-0.0054474435140571,0.0124415840445155,-0.6410538642862627,0.1645875010020551,0.0121781374203466,-0.0177370764161792,0.0175583587634819,1.220883330332872,-0.1818826982754067,-0.0036716195284263,0.6397194907929484,0.0093093210532572,-1.1984936248665166,2.595942394775858,-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197
0.0008194255259321,-0.0054474435140571,0.0124415840445155,-0.6410538642862627,0.1645875010020551,0.0121781374203466,-0.0177370764161792,0.0175583587634819,1.220883330332872,-0.1818826982754067,-0.0036716195284263,0.6397194907929484,0.0093093210532572,-1.1984936248665166,2.595942394775858,-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895
0.0121781374203466,-0.0177370764161792,0.0175583587634819,1.220883330332872,-0.1818826982754067,-0.0036716195284263,0.6397194907929484,0.0093093210532572,-1.1984936248665166,2.595942394775858,-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351
-0.0036716195284263,0.6397194907929484,0.0093093210532572,-1.1984936248665166,2.595942394775858,-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377
-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657
-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056
0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339,-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336
-0.0076588087666845,0.7241868413557391,0.0058069540383468,-1.3330012809714225,1.8658986918969585,-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806
-0.0044868382932564,-0.435869777092054,0.0078510517031539,-0.7486374216442956,-1.2811473008297083,0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405
0.0146993732443099,0.1580072185516365,0.0129313403838695,0.7937621539118963,1.0886166301147122,-0.0103546106913104,-0.1653254770320534,0.0143087195773035,-1.4320508321565797,-1.4893305882403187,-0.0061404630177543,-0.1236060845540855,0.0076342780036649,-0.8305559862119415,-1.0110470290163676,0.0128725105980265,0.0587277358637319,0.0215610909919327,0.8692527715863262,0.2052763171776305,-0.0110807244761647,-0.0748508905244889,0.0109882788841782,-1.180035833871378,-0.738704845783784,-0.0088297961777351,0.0596503069616012,0.0212695526309095,-0.8073803617914139,0.3425682453218241,0.0021952617756952,-0.0886796871340921,0.0082668810838408,0.1413544675140376,-0.7554300790977714,0.0114486093427661,-0.1138115697722227,0.0112957998937696,0.7659166962719542,-0.84933625874945,-0.0002804145319874,0.1393542924416142,0.0158143715427282,-0.173098340363379,1.3011057166981177,0.002773175690496,0.0373562048254096,0.0107529478756033,0.2082877078734594,0.4205868118471781
0.011455854954693,0.0464036919148587,0.0114002126585928,1.4479747705983443,-0.0063766673322197,-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794
-0.0003540766884383,0.0464054848188051,0.0069101745618093,-0.0797940167751124,0.0034618114888895,0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043
0.0044735446728059,-0.0114111351498797,0.006043024214872,0.5510221644067418,-0.1479676038484351,0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238
0.0122690044957141,0.0613499753831836,0.0081493563598378,1.6453566559317387,0.0236977064562377,0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238,-0.0010244071333035,-0.050026956424354,0.0062672142751803,-0.5644001106832964,-0.2937340967053251
0.0011706778016009,-0.4815073468503485,0.0031897786390351,0.015931714532258,-1.2090964506633657,-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238,-0.0010244071333035,-0.050026956424354,0.0062672142751803,-0.5644001106832964,-0.2937340967053251,0.0038553825145495,-0.0299414659556677,0.0062043987476743,0.4282763116841758,-0.1921786490526931
-0.0019683184132291,0.711966887547437,0.0039332273628391,-0.4900496747405063,1.6468490369102056,-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238,-0.0010244071333035,-0.050026956424354,0.0062672142751803,-0.5644001106832964,-0.2937340967053251,0.0038553825145495,-0.0299414659556677,0.0062043987476743,0.4282763116841758,-0.1921786490526931,0.0071172752058423,0.1559447634982365,0.0105679502654155,0.8938120048696654,0.2908303799583222
-0.0079225113365009,0.057255744238533,0.0085678188785537,-1.2701056092717198,-0.0233248232896336,-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238,-0.0010244071333035,-0.050026956424354,0.0062672142751803,-0.5644001106832964,-0.2937340967053251,0.0038553825145495,-0.0299414659556677,0.0062043987476743,0.4282763116841758,-0.1921786490526931,0.0071172752058423,0.1559447634982365,0.0105679502654155,0.8938120048696654,0.2908303799583222,0.002357910335732,0.0062738232913857,0.0045968814788617,-0.0562544508310895,-0.1854373833676552
-0.0028651005386203,-0.0139977512343767,0.0097762849251183,-0.4606948107937842,-0.2130340762068806,0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238,-0.0010244071333035,-0.050026956424354,0.0062672142751803,-0.5644001106832964,-0.2937340967053251,0.0038553825145495,-0.0299414659556677,0.0062043987476743,0.4282763116841758,-0.1921786490526931,0.0071172752058423,0.1559447634982365,0.0105679502654155,0.8938120048696654,0.2908303799583222,0.002357910335732,0.0062738232913857,0.0045968814788617,-0.0562544508310895,-0.1854373833676552,-0.0067568962189037,-0.0859884295874061,0.0082119674394331,-1.8967839457407245,-1.2320106989430408
0.0024050260571313,-0.0553315264097309,0.0051664212980821,0.1511607615155302,-0.1478567006883405,0.0067422110558885,0.0567471425239094,0.0079801509127846,0.6599283112636783,0.0521953357387794,0.0074112334853124,0.0816920606364954,0.0056259398218625,0.9025714328441772,0.1267967669292043,0.0084701534580691,-0.0206005167985021,0.0062414287080052,0.8954875463265572,-0.2058782457586238,-0.0010244071333035,-0.050026956424354,0.0062672142751803,-0.5644001106832964,-0.2937340967053251,0.0038553825145495,-0.0299414659556677,0.0062043987476743,0.4282763116841758,-0.1921786490526931,0.0071172752058423,0.1559447634982365,0.0105679502654155,0.8938120048696654,0.2908303799583222,0.002357910335732,0.0062738232913857,0.0045968814788617,-0.0562544508310895,-0.1854373833676552,-0.0067568962189037,-0.0859884295874061,0.0082119674394331,-1.8967839457407245,-1.2320106989430408,0.000324094521898,-0.0509281535022076,0.004235196244108,-0.5863285140686273,-0.6861590972824576
