feature_index,feature_name,importance_score
0,high_std_0,35.202
1,low_std_0,31.367
2,close_std_0,46.243
3,daily_return_std_0,20.155
4,log_return_std_0,20.266
5,volume_change_std_0,20.166
6,relative_volume_std_0,28.622
7,log_volume_0,18.841
8,high_low_range_std_0,32.884
9,excess_return_std_0,19.3
10,open_std_1,59.562
11,high_std_1,104.841
12,low_std_1,142.989
13,close_std_1,189.553
14,daily_return_std_1,18.669
15,log_return_std_1,18.604
16,volume_change_std_1,20.885
17,relative_volume_std_1,60.014
18,log_volume_1,18.351
19,high_low_range_std_1,34.154
20,excess_return_std_1,20.501
21,open_std_2,237.149
22,high_std_2,73.756
23,low_std_2,111.907
24,close_std_2,66.887
25,daily_return_std_2,21.068
26,log_return_std_2,18.484
27,volume_change_std_2,62.682
28,relative_volume_std_2,20.976
29,log_volume_2,19.681
30,high_low_range_std_2,20.026
31,excess_return_std_2,21.124
