index,subsequence_idx,score,start_date,end_date
8,8,1.3803928168368331,2024-04-19,2024-04-23
17,17,1.2765354190737257,2024-05-23,2024-05-28
104,104,8.062811799158593,2023-05-23,2023-05-25
106,106,2.9244273690427636,2023-05-26,2023-05-31
119,119,3.671100265098533,2023-07-20,2023-07-24
128,128,3.7657526439945808,2023-08-23,2023-08-25
151,151,3.9686836259205154,2023-11-21,2023-11-24
160,160,3.5471794319042025,2023-02-22,2023-02-24
173,173,1.32432043615534,2024-02-20,2024-02-22
177,177,2.8402518187207235,2024-03-07,2024-03-11
