feature_index,feature_name,importance_score
0,High_0,35.742
1,Low_0,23.439
2,Open_0,37.342
3,Volume_0,43.526
4,daily_return_0,35.945
5,log_return_0,35.542
6,volume_change_0,23.383
7,relative_volume_0,35.793
8,high_low_range_0,23.536
9,excess_return_0,24.072
10,daily_return_zscore_0,23.559
11,log_return_zscore_0,23.226
12,volume_change_zscore_0,57.644
13,relative_volume_zscore_0,58.028
14,log_volume_0,24.087
15,Close_1,36.791
16,High_1,24.099
17,Low_1,23.722
18,Open_1,24.11
19,Volume_1,47.551
20,daily_return_1,23.376
21,log_return_1,23.997
22,volume_change_1,55.368
23,relative_volume_1,36.091
24,high_low_range_1,24.023
25,excess_return_1,23.843
26,daily_return_zscore_1,55.615
27,log_return_zscore_1,55.686
28,volume_change_zscore_1,56.358
29,relative_volume_zscore_1,36.276
30,log_volume_1,23.691
31,Close_2,24.069
32,High_2,23.345
33,Low_2,23.835
34,Open_2,23.348
35,Volume_2,43.451
36,daily_return_2,23.292
37,log_return_2,23.844
38,volume_change_2,22.97
39,relative_volume_2,35.79
40,high_low_range_2,22.795
41,excess_return_2,35.344
42,daily_return_zscore_2,50.152
43,log_return_zscore_2,55.256
44,volume_change_zscore_2,36.144
45,relative_volume_zscore_2,36.309
46,log_volume_2,23.773
