feature_index,feature_name,importance_score
0,high_std_0,292.039
1,low_std_0,165.078
2,close_std_0,180.772
3,daily_return_std_0,18.933
4,log_return_std_0,19.54
5,volume_change_std_0,19.975
6,relative_volume_std_0,17.626
7,log_volume_0,18.613
8,high_low_range_std_0,17.505
9,excess_return_std_0,18.999
10,open_std_1,103.574
11,high_std_1,225.291
12,low_std_1,117.016
13,close_std_1,156.691
14,daily_return_std_1,20.74
15,log_return_std_1,21.316
16,volume_change_std_1,20.962
17,relative_volume_std_1,35.577
18,log_volume_1,19.656
19,high_low_range_std_1,19.613
20,excess_return_std_1,26.889
21,open_std_2,66.269
22,high_std_2,45.047
23,low_std_2,37.245
24,close_std_2,27.486
25,daily_return_std_2,35.998
26,log_return_std_2,38.49
27,volume_change_std_2,17.591
28,relative_volume_std_2,19.432
29,log_volume_2,18.529
30,high_low_range_std_2,21.867
31,excess_return_std_2,33.608
