feature_index,feature_name,importance_score
0,High_0,36.187
1,Low_0,24.068
2,Open_0,23.613
3,Volume_0,78.998
4,daily_return_0,36.008
5,log_return_0,23.286
6,volume_change_0,35.983
7,relative_volume_0,43.545
8,high_low_range_0,23.779
9,excess_return_0,35.751
10,daily_return_zscore_0,36.197
11,log_return_zscore_0,42.519
12,volume_change_zscore_0,35.977
13,relative_volume_zscore_0,24.013
14,log_volume_0,48.03
15,Close_1,23.626
16,High_1,35.538
17,Low_1,23.55
18,Open_1,23.871
19,Volume_1,75.154
20,daily_return_1,23.889
21,log_return_1,24.256
22,volume_change_1,36.1
23,relative_volume_1,23.299
24,high_low_range_1,36.164
25,excess_return_1,35.981
26,daily_return_zscore_1,23.506
27,log_return_zscore_1,23.979
28,volume_change_zscore_1,23.956
29,relative_volume_zscore_1,23.876
30,log_volume_1,36.127
31,Close_2,23.123
32,High_2,24.002
33,Low_2,23.788
34,Open_2,24.326
35,Volume_2,47.07
36,daily_return_2,42.154
37,log_return_2,24.021
38,volume_change_2,48.655
39,relative_volume_2,24.19
40,high_low_range_2,35.63
41,excess_return_2,24.134
42,daily_return_zscore_2,42.844
43,log_return_zscore_2,23.883
44,volume_change_zscore_2,43.4
45,relative_volume_zscore_2,43.272
46,log_volume_2,23.078
