feature_index,feature_name,importance_score
0,feature_0,6.871
1,feature_1,9.573
2,feature_2,9.561
3,feature_3,9.494
4,feature_4,6.912
5,feature_5,9.53
6,feature_6,9.361
7,feature_7,9.501
8,feature_8,9.437
9,feature_9,6.811
10,feature_10,9.426
11,feature_11,9.541
12,feature_12,6.711
13,feature_13,6.838
14,feature_14,9.576
