feature_index,feature_name,importance_score
0,High_0,23.823
1,Low_0,35.904
2,Open_0,35.648
3,Volume_0,46.126
4,daily_return_0,23.452
5,log_return_0,36.065
6,volume_change_0,35.819
7,relative_volume_0,23.992
8,high_low_range_0,35.911
9,excess_return_0,23.854
10,daily_return_zscore_0,36.004
11,log_return_zscore_0,42.148
12,volume_change_zscore_0,43.856
13,relative_volume_zscore_0,52.591
14,log_volume_0,35.998
15,Close_1,21.947
16,High_1,23.381
17,Low_1,23.001
18,Open_1,23.343
19,Volume_1,49.879
20,daily_return_1,23.931
21,log_return_1,23.584
22,volume_change_1,44.795
23,relative_volume_1,23.115
24,high_low_range_1,23.07
25,excess_return_1,22.781
26,daily_return_zscore_1,45.201
27,log_return_zscore_1,45.629
28,volume_change_zscore_1,50.803
29,relative_volume_zscore_1,36.009
30,log_volume_1,35.602
31,Close_2,23.373
32,High_2,35.837
33,Low_2,23.908
34,Open_2,23.283
35,Volume_2,43.41
36,daily_return_2,23.639
37,log_return_2,23.383
38,volume_change_2,36.055
39,relative_volume_2,23.811
40,high_low_range_2,23.96
41,excess_return_2,23.968
42,daily_return_zscore_2,23.68
43,log_return_zscore_2,43.508
44,volume_change_zscore_2,35.62
45,relative_volume_zscore_2,23.65
46,log_volume_2,23.812
