index,subsequence_idx,score,start_date,end_date
17,17,2.0104,2023-02-10,2023-02-14
18,18,1.91826,2023-02-13,2023-02-15
30,30,2.59352,2023-03-02,2023-03-06
31,31,2.37889,2023-03-03,2023-03-07
35,35,2.99763,2023-03-09,2023-03-13
36,36,2.69304,2023-03-10,2023-03-14
37,37,2.38759,2023-03-13,2023-03-15
66,66,2.13532,2023-04-24,2023-04-26
67,67,2.24523,2023-04-25,2023-04-27
68,68,1.84369,2023-04-26,2023-04-28
69,69,1.93375,2023-04-27,2023-05-01
146,146,2.19508,2023-08-17,2023-08-21
165,165,2.17731,2023-09-14,2023-09-18
168,168,2.09662,2023-09-19,2023-09-21
169,169,1.95347,2023-09-20,2023-09-22
204,204,1.98014,2023-11-08,2023-11-10
206,206,1.86845,2023-11-10,2023-11-14
228,228,2.49621,2023-12-13,2023-12-15
229,229,2.89366,2023-12-14,2023-12-18
250,250,2.06356,2024-01-17,2024-01-19
251,251,1.8848,2024-01-18,2024-01-22
258,258,2.68668,2024-01-29,2024-01-31
259,259,2.52276,2024-01-30,2024-02-01
260,260,1.90393,2024-01-31,2024-02-02
313,313,2.33231,2024-04-17,2024-04-19
332,332,1.94554,2024-05-14,2024-05-16
334,334,2.00784,2024-05-16,2024-05-20
343,343,1.87535,2024-05-30,2024-06-03
357,357,2.51927,2024-06-20,2024-06-24
409,409,2.17084,2024-09-04,2024-09-06
410,410,1.91412,2024-09-05,2024-09-09
419,419,2.54176,2024-09-18,2024-09-20
420,420,2.71701,2024-09-19,2024-09-23
421,421,2.33004,2024-09-20,2024-09-24
440,440,2.03504,2024-10-17,2024-10-21
441,441,2.02791,2024-10-18,2024-10-22
471,471,2.27357,2024-12-02,2024-12-04
477,477,2.0342,2024-12-10,2024-12-12
481,481,2.12561,2024-12-16,2024-12-18
506,506,1.96043,2025-01-24,2025-01-28
530,530,2.1967,2025-02-28,2025-03-04
531,531,2.55456,2025-03-03,2025-03-05
534,534,1.92688,2025-03-06,2025-03-10
535,535,1.94892,2025-03-07,2025-03-11
