feature_index,feature_name,importance_score
0,high_std_0,22.995
1,low_std_0,102.548
2,close_std_0,77.654
3,daily_return_std_0,70.228
4,log_return_std_0,67.375
5,volume_change_std_0,19.127
6,relative_volume_std_0,21.108
7,log_volume_0,18.964
8,high_low_range_std_0,96.254
9,excess_return_std_0,99.374
10,open_std_1,22.905
11,high_std_1,44.746
12,low_std_1,19.976
13,close_std_1,19.144
14,daily_return_std_1,18.907
15,log_return_std_1,18.53
16,volume_change_std_1,23.278
17,relative_volume_std_1,20.044
18,log_volume_1,18.992
19,high_low_range_std_1,19.521
20,excess_return_std_1,19.756
21,open_std_2,23.249
22,high_std_2,33.381
23,low_std_2,52.175
24,close_std_2,68.667
25,daily_return_std_2,32.58
26,log_return_std_2,33.401
27,volume_change_std_2,32.331
28,relative_volume_std_2,46.586
29,log_volume_2,18.615
30,high_low_range_std_2,33.504
31,excess_return_std_2,33.113
