feature_index,feature_name,importance_score
0,log_volume_0,15.894
1,log_return_std_0,16.143
2,low_std_0,24.804
3,excess_return_std_0,28.432
4,daily_return_std_0,24.965
5,open_std_0,28.592
6,relative_volume_std_0,24.907
7,high_low_range_std_0,24.864
8,high_std_0,16.146
9,volume_change_std_0,24.963
10,close_std_1,16.22
11,log_volume_1,16.209
12,log_return_std_1,16.256
13,low_std_1,16.247
14,excess_return_std_1,16.464
15,daily_return_std_1,16.408
16,open_std_1,16.459
17,relative_volume_std_1,16.439
18,high_low_range_std_1,16.465
19,high_std_1,28.465
20,volume_change_std_1,16.486
21,close_std_2,24.961
22,log_volume_2,28.369
23,log_return_std_2,16.183
24,low_std_2,16.081
25,excess_return_std_2,28.369
26,daily_return_std_2,24.89
27,open_std_2,28.562
28,relative_volume_std_2,28.512
29,high_low_range_std_2,16.427
30,high_std_2,28.48
31,volume_change_std_2,28.474
32,ticker,16.106
33,time_period_idx,28.745
