feature_index,feature_name,importance_score
0,High_0,23.654
1,Low_0,23.408
2,Open_0,35.919
3,Volume_0,47.946
4,daily_return_0,23.256
5,log_return_0,23.337
6,volume_change_0,41.589
7,relative_volume_0,23.093
8,high_low_range_0,23.913
9,excess_return_0,23.51
10,daily_return_zscore_0,23.75
11,log_return_zscore_0,35.858
12,volume_change_zscore_0,42.789
13,relative_volume_zscore_0,35.735
14,log_volume_0,35.832
15,Close_1,23.368
16,High_1,23.876
17,Low_1,35.88
18,Open_1,35.882
19,Volume_1,52.201
20,daily_return_1,35.816
21,log_return_1,23.416
22,volume_change_1,23.893
23,relative_volume_1,44.561
24,high_low_range_1,23.741
25,excess_return_1,35.387
26,daily_return_zscore_1,23.429
27,log_return_zscore_1,50.846
28,volume_change_zscore_1,46.485
29,relative_volume_zscore_1,44.615
30,log_volume_1,43.911
31,Close_2,23.399
32,High_2,23.63
33,Low_2,23.1
34,Open_2,23.417
35,Volume_2,44.123
36,daily_return_2,35.34
37,log_return_2,35.626
38,volume_change_2,35.984
39,relative_volume_2,23.545
40,high_low_range_2,35.581
41,excess_return_2,23.78
42,daily_return_zscore_2,23.192
43,log_return_zscore_2,23.603
44,volume_change_zscore_2,23.489
45,relative_volume_zscore_2,23.242
46,log_volume_2,43.432
