feature_index,feature_name,importance_score
0,log_volume_0,16.148
1,log_return_std_0,24.811
2,low_std_0,16.211
3,excess_return_std_0,24.777
4,daily_return_std_0,24.974
5,open_std_0,16.32
6,relative_volume_std_0,28.556
7,high_low_range_std_0,16.435
8,high_std_0,16.041
9,volume_change_std_0,28.651
10,close_std_1,24.767
11,log_volume_1,16.149
12,log_return_std_1,16.17
13,low_std_1,24.756
14,excess_return_std_1,28.702
15,daily_return_std_1,24.884
16,open_std_1,28.436
17,relative_volume_std_1,28.293
18,high_low_range_std_1,16.133
19,high_std_1,28.579
20,volume_change_std_1,16.243
21,close_std_2,16.336
22,log_volume_2,28.285
23,log_return_std_2,16.126
24,low_std_2,16.065
25,excess_return_std_2,28.538
26,daily_return_std_2,28.538
27,open_std_2,16.474
28,relative_volume_std_2,16.458
29,high_low_range_std_2,16.43
30,high_std_2,28.422
31,volume_change_std_2,24.932
32,ticker,15.866
33,time_period_idx,16.058
