feature_index,feature_name,importance_score
0,high_std_0,57.611
1,low_std_0,19.392
2,close_std_0,20.162
3,daily_return_std_0,22.387
4,log_return_std_0,41.925
5,volume_change_std_0,20.45
6,relative_volume_std_0,30.819
7,log_volume_0,17.897
8,high_low_range_std_0,50.257
9,excess_return_std_0,20.675
10,open_std_1,94.051
11,high_std_1,36.346
12,low_std_1,32.67
13,close_std_1,22.753
14,daily_return_std_1,19.711
15,log_return_std_1,19.235
16,volume_change_std_1,19.851
17,relative_volume_std_1,20.278
18,log_volume_1,18.084
19,high_low_range_std_1,42.788
20,excess_return_std_1,20.255
21,open_std_2,81.89
22,high_std_2,55.946
23,low_std_2,35.402
24,close_std_2,83.693
25,daily_return_std_2,36.285
26,log_return_std_2,21.544
27,volume_change_std_2,42.86
28,relative_volume_std_2,43.563
29,log_volume_2,19.316
30,high_low_range_std_2,22.81
31,excess_return_std_2,36.476
