feature_index,feature_name,importance_score
0,high_std_0,22.05
1,low_std_0,55.806
2,close_std_0,19.611
3,daily_return_std_0,21.746
4,log_return_std_0,22.185
5,volume_change_std_0,20.84
6,relative_volume_std_0,30.553
7,log_volume_0,20.618
8,high_low_range_std_0,59.649
9,excess_return_std_0,54.456
10,open_std_1,21.621
11,high_std_1,19.708
12,low_std_1,29.142
13,close_std_1,39.612
14,daily_return_std_1,34.831
15,log_return_std_1,33.747
16,volume_change_std_1,22.027
17,relative_volume_std_1,19.819
18,log_volume_1,18.93
19,high_low_range_std_1,39.066
20,excess_return_std_1,39.471
21,open_std_2,21.043
22,high_std_2,48.914
23,low_std_2,31.919
24,close_std_2,31.99
25,daily_return_std_2,30.031
26,log_return_std_2,30.556
27,volume_change_std_2,19.907
28,relative_volume_std_2,19.827
29,log_volume_2,19.373
30,high_low_range_std_2,17.753
31,excess_return_std_2,38.662
