feature_index,feature_name,importance_score
0,log_volume_0,24.969
1,log_return_std_0,15.938
2,low_std_0,28.395
3,excess_return_std_0,16.346
4,daily_return_std_0,16.258
5,open_std_0,16.49
6,relative_volume_std_0,28.45
7,high_low_range_std_0,15.861
8,high_std_0,16.42
9,volume_change_std_0,16.093
10,close_std_1,16.096
11,log_volume_1,28.512
12,log_return_std_1,28.498
13,low_std_1,28.548
14,excess_return_std_1,28.532
15,daily_return_std_1,16.329
16,open_std_1,24.846
17,relative_volume_std_1,16.251
18,high_low_range_std_1,16.319
19,high_std_1,28.514
20,volume_change_std_1,16.141
21,close_std_2,28.46
22,log_volume_2,16.025
23,log_return_std_2,24.684
24,low_std_2,15.692
25,excess_return_std_2,24.904
26,daily_return_std_2,24.847
27,open_std_2,16.502
28,relative_volume_std_2,28.495
29,high_low_range_std_2,16.428
30,high_std_2,24.802
31,volume_change_std_2,28.596
32,ticker,24.846
33,time_period_idx,16.224
