feature_index,feature_name,importance_score
0,High_0,23.948
1,Low_0,23.857
2,Open_0,22.815
3,Volume_0,51.276
4,daily_return_0,23.197
5,log_return_0,36.184
6,volume_change_0,35.9
7,relative_volume_0,23.936
8,high_low_range_0,42.352
9,excess_return_0,23.104
10,daily_return_zscore_0,23.88
11,log_return_zscore_0,35.476
12,volume_change_zscore_0,23.322
13,relative_volume_zscore_0,45.707
14,log_volume_0,35.859
15,Close_1,23.899
16,High_1,41.931
17,Low_1,23.843
18,Open_1,23.834
19,Volume_1,51.944
20,daily_return_1,24.188
21,log_return_1,35.891
22,volume_change_1,23.85
23,relative_volume_1,50.228
24,high_low_range_1,35.746
25,excess_return_1,24.147
26,daily_return_zscore_1,23.444
27,log_return_zscore_1,24.176
28,volume_change_zscore_1,45.313
29,relative_volume_zscore_1,36.091
30,log_volume_1,44.734
31,Close_2,35.847
32,High_2,22.626
33,Low_2,36.047
34,Open_2,36.149
35,Volume_2,57.398
36,daily_return_2,23.509
37,log_return_2,22.842
38,volume_change_2,24.168
39,relative_volume_2,42.801
40,high_low_range_2,23.975
41,excess_return_2,35.819
42,daily_return_zscore_2,24.133
43,log_return_zscore_2,24.182
44,volume_change_zscore_2,52.968
45,relative_volume_zscore_2,24.208
46,log_volume_2,36.118
