index,subsequence_idx,score,start_date,end_date
2,2,4.16999017303722,2023-02-01,2023-02-03
13,13,4.002081994022876,2023-02-02,2023-02-06
34,34,3.4724831049719698,2023-07-25,2023-07-27
36,36,3.1679563574709744,2023-07-26,2023-07-28
37,37,3.6960542696737715,2023-07-27,2023-07-31
66,66,2.6243488226358136,2023-09-05,2023-09-07
67,67,2.5382061063613772,2023-09-06,2023-09-08
105,105,4.430614448274331,2023-10-24,2023-10-26
106,106,4.4630645060605225,2023-10-25,2023-10-27
107,107,4.777364304287826,2023-10-26,2023-10-30
108,108,2.394927763987768,2023-10-27,2023-10-31
143,143,3.1824023508189874,2023-12-12,2023-12-14
144,144,3.476407215432564,2023-12-13,2023-12-15
145,145,4.1422968721644065,2023-12-14,2023-12-18
178,178,2.501608428324822,2024-01-30,2024-02-01
180,180,2.0621074265626547,2024-01-31,2024-02-02
181,181,2.090061324177912,2024-02-01,2024-02-05
224,224,2.278263106757085,2023-03-02,2023-03-06
311,311,2.240253390374826,2024-07-23,2024-07-25
480,480,2.082747244487306,2025-02-28,2025-03-04
481,481,2.27875608469262,2025-03-03,2025-03-05
510,510,3.042591971245,2023-04-25,2023-04-27
511,511,2.932502623227743,2023-04-26,2023-04-28
535,535,3.6943352323866785,2023-01-31,2023-02-02
