index,subsequence_idx,score,start_date,end_date
114,114,2.31399,2023-11-02,2023-11-06
129,129,2.42262,2023-11-22,2023-11-27
130,130,2.32205,2023-11-24,2023-11-28
143,143,2.89114,2023-12-12,2023-12-14
144,144,3.33737,2023-12-13,2023-12-15
145,145,2.36235,2023-12-14,2023-12-18
279,279,2.4709,2023-03-09,2023-03-13
342,342,2.39301,2024-08-29,2024-09-03
356,356,2.83499,2024-09-18,2024-09-20
393,393,2.51353,2024-11-04,2024-11-06
394,394,2.42512,2024-11-05,2024-11-07
429,429,2.47777,2024-12-20,2024-12-24
