feature_index,feature_name,importance_score
0,high_std_0,65.915
1,low_std_0,30.231
2,close_std_0,32.225
3,daily_return_std_0,19.329
4,log_return_std_0,33.595
5,volume_change_std_0,33.068
6,relative_volume_std_0,106.384
7,log_volume_0,19.932
8,high_low_range_std_0,33.552
9,excess_return_std_0,50.215
10,open_std_1,21.09
11,high_std_1,21.103
12,low_std_1,38.116
13,close_std_1,20.22
14,daily_return_std_1,20.482
15,log_return_std_1,21.158
16,volume_change_std_1,21.409
17,relative_volume_std_1,34.589
18,log_volume_1,21.318
19,high_low_range_std_1,46.592
20,excess_return_std_1,20.85
21,open_std_2,18.893
22,high_std_2,48.316
23,low_std_2,55.129
24,close_std_2,46.411
25,daily_return_std_2,22.206
26,log_return_std_2,49.448
27,volume_change_std_2,20.046
28,relative_volume_std_2,33.485
29,log_volume_2,20.422
30,high_low_range_std_2,19.72
31,excess_return_std_2,19.387
