feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
-0.0235074584025846,1.593573541274536,0.0303569722907543,-0.989002877593834,2.0943745132447487,-0.0101530204878294,-0.6337670416256285,0.016816459932003,-0.0302053782077166,-1.1361854629580317,0.0157555405543132,0.0290162774239206,0.0260333326145222,1.422763734520595,-0.1878700598820389
0.0032272483286017,-0.2595598349381017,0.0097107689023097,0.7257085631975113,-0.5994967993768587,0.0096501925433087,0.8471112762400148,0.0164257631932447,1.1626639766027111,1.029340456290931,0.0087360157667932,-0.0227295584833551,0.0178183077017921,0.915199290237574,-0.3357677025291801
0.0030002277110905,0.1888073394495413,0.0103852943243531,0.3559002877887209,0.3672138467314921,0.0036100354691757,0.1586664608735917,0.013938048427213,0.5861582332966695,0.2365414804955054,-0.0035970499911234,0.4082856001065671,0.016454924872868,0.105256657501301,0.7126120586744829
0.0042132933066529,0.0198685389901405,0.0100621978187865,0.2067435598991164,-0.1204797473213754,-0.0051112155897135,-0.3489087446902007,0.008317944096703,-0.857049305402535,-0.9403835665833946,-0.0112712345667039,0.250843644544432,0.0127348921043172,-1.6525630386386143,1.0290640907163104
0.0004654571637972,0.2946043165467626,0.0101018185336478,-0.0603742880320891,1.0110270946859483,-0.0023253661998957,-0.2399277577104751,0.0137136498040041,-0.4087796425251615,-0.891476642684334,-0.0003886141447999,0.2575397550721989,0.0126780022903707,-0.0042606804622307,0.7517024439484623
0.0045081421619601,0.1334302325581395,0.0158309198076414,0.6534724732356733,0.3023578490102671,-0.0165584021722791,-0.083867658373942,0.0233548929648421,-1.883582103900224,-0.6806349958261187,-0.0069236633217858,0.0362541993281075,0.0161444740946633,-0.5786800175036518,-0.0441361134445485
0.0033275100990133,-0.0302580035120897,0.0181557473009452,0.9060580254080388,-0.275955370907916,-0.0071856947427039,0.0930491711937595,0.0172096495687739,-0.4604372493611903,0.2634655592414426,-0.0067605703604848,0.0417994137887089,0.0253623317494249,-0.3684133156876406,-0.1995718744927568
-0.0019218285537001,0.0664220183486239,0.0120656370952551,0.2344682583914816,0.060847956496647,-0.0022464609176249,0.2338839183298922,0.0150125653146547,0.2306372595844815,1.2447425666536358,-0.0048246921447305,-0.1930835734870316,0.0156554211898637,-0.1528730053550863,-1.8121799042736704
0.00929225707556,0.0834101382488479,0.0133278986737546,1.6676044750960466,0.3824433443687931,0.008966357652659,0.0862398979157805,0.016561322747444,1.4417731480003746,0.4590533830171656,0.02102669992544,0.1945178658835047,0.0189903590602744,2.1203499613586696,1.1366063981290304
0.0017096178665165,-0.3208490411407966,0.0180413381639328,-0.0483863525414492,-2.052143304667301,0.0076028830170689,-0.1516833594787016,0.0149742485623631,0.5580980403585728,-0.9304727162690296,0.003695806241996,0.2688477951635846,0.016692498800799,0.0050060905383617,1.2257292016393686
