index,subsequence_idx,score,start_date,end_date
14,14,3.23549,2024-05-10,2024-05-14
35,35,2.70817,2023-03-15,2023-03-17
106,106,4.10494,2023-05-26,2023-05-31
133,133,2.76918,2023-09-14,2023-09-18
153,153,4.38863,2023-11-30,2023-12-04
156,156,2.90052,2023-12-13,2023-12-15
179,179,3.19243,2024-03-15,2024-03-19
