index,subsequence_idx,score,start_date,end_date
2,2,2.756998406770198,2023-03-02,2023-03-06
10,10,2.0145946119214346,2024-04-29,2024-05-01
44,44,2.2437920421871045,2024-09-11,2024-09-13
98,98,1.9970674087280669,2023-04-27,2023-05-01
105,105,4.583542918489262,2023-01-31,2023-02-02
120,120,3.2919082842397738,2023-07-25,2023-07-27
131,131,2.7918367825708277,2023-09-06,2023-09-08
144,144,3.623489838872031,2023-10-26,2023-10-30
156,156,3.9025660873511,2023-12-13,2023-12-15
168,168,3.2539675461046955,2024-02-01,2024-02-05
